status,type,airline.iataCode,airline.name,arrival.actualTime,arrival.delay,arrival.estimatedTime,arrival.iataCode,arrival.scheduledTime,departure.actualTime,departure.delay,departure.estimatedTime,departure.iataCode,departure.scheduledTime,flight.iataNumber,orig_country,dest_country,departure_hour,arrival_hour,departure_delay_flag,arrival_delay_flag,total_delay,flight_type,flight_duration,arrival.delay_missing,departure.delay_missing,arrival.actualTime_missing,departure.actualTime_missing,arrival.estimatedTime_missing,departure.estimatedTime_missing,flight_duration_missing,total_delay_missing
active,departure,VS,Virgin Atlantic,,6,23-09-2025 15:06,PAT,23-09-2025 15:00,23-09-2025 12:59,25,23-09-2025 12:27,BOM,23-09-2025 12:35,VS8602,India,India,12,15,TRUE,TRUE,31,Domestic,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,departure,6E,IndiGo,,6,23-09-2025 15:06,PAT,23-09-2025 15:00,23-09-2025 12:59,25,23-09-2025 12:27,BOM,23-09-2025 12:35,6E2043,India,India,12,15,TRUE,TRUE,31,Domestic,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,departure,AI,Air India,,,23-09-2025 15:31,CCU,23-09-2025 15:35,23-09-2025 13:09,24,23-09-2025 12:43,BOM,23-09-2025 12:45,AI9884,India,India,12,15,TRUE,FALSE,24,Domestic,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,departure,IX,Air India Express,,,23-09-2025 15:31,CCU,23-09-2025 15:35,23-09-2025 13:09,24,23-09-2025 12:43,BOM,23-09-2025 12:45,IX2782,India,India,12,15,TRUE,FALSE,24,Domestic,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,departure,JL,Jet Linx Aviation,,,23-09-2025 14:19,BLR,23-09-2025 14:40,23-09-2025 13:02,17,23-09-2025 12:34,BOM,23-09-2025 12:45,JL9760,India,India,12,14,TRUE,FALSE,17,Domestic,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,departure,QF,Qantas,,,23-09-2025 14:19,BLR,23-09-2025 14:40,23-09-2025 13:02,17,23-09-2025 12:34,BOM,23-09-2025 12:45,QF5068,India,India,12,14,TRUE,FALSE,17,Domestic,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,departure,VS,Virgin Atlantic,,,23-09-2025 14:19,BLR,23-09-2025 14:40,23-09-2025 13:02,17,23-09-2025 12:34,BOM,23-09-2025 12:45,VS8495,India,India,12,14,TRUE,FALSE,17,Domestic,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,departure,6E,IndiGo,,,23-09-2025 14:19,BLR,23-09-2025 14:40,23-09-2025 13:02,17,23-09-2025 12:34,BOM,23-09-2025 12:45,6E5212,India,India,12,14,TRUE,FALSE,17,Domestic,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,departure,TK,Turkish Airlines,,,,CCU,23-09-2025 15:35,,215,23-09-2025 16:25,BOM,23-09-2025 12:50,TK4739,India,India,12,15,TRUE,FALSE,215,Domestic,,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
active,departure,VS,Virgin Atlantic,,,,CCU,23-09-2025 15:35,,215,23-09-2025 16:25,BOM,23-09-2025 12:50,VS8512,India,India,12,15,TRUE,FALSE,215,Domestic,,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
active,departure,6E,IndiGo,,,,CCU,23-09-2025 15:35,,215,23-09-2025 16:25,BOM,23-09-2025 12:50,6E5395,India,India,12,15,TRUE,FALSE,215,Domestic,,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
active,departure,6E,IndiGo,,,23-09-2025 15:06,AIP,23-09-2025 15:15,23-09-2025 13:08,13,23-09-2025 12:55,BOM,23-09-2025 12:55,6E5931,India,India,12,15,TRUE,FALSE,13,Domestic,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,departure,AI,Air India,,,23-09-2025 14:53,DEL,23-09-2025 15:15,23-09-2025 13:11,11,23-09-2025 12:57,BOM,23-09-2025 13:00,AI2677,India,India,13,15,TRUE,FALSE,11,Domestic,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,departure,QP,Akasa Air,,,23-09-2025 14:57,DEL,23-09-2025 15:15,23-09-2025 13:16,16,23-09-2025 13:00,BOM,23-09-2025 13:00,QP1127,India,India,13,15,TRUE,FALSE,16,Domestic,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,departure,AA,American Airlines,,,23-09-2025 17:38,LHR,23-09-2025 18:20,23-09-2025 13:14,9,23-09-2025 13:05,BOM,23-09-2025 13:05,AA6660,India,United Kingdom,13,18,TRUE,FALSE,9,International,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,departure,BA,British Airways,,,23-09-2025 17:38,LHR,23-09-2025 18:20,23-09-2025 13:14,9,23-09-2025 13:05,BOM,23-09-2025 13:05,BA198,India,United Kingdom,13,18,TRUE,FALSE,9,International,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,departure,QP,Akasa Air,,,23-09-2025 14:59,IXD,23-09-2025 15:20,23-09-2025 13:17,13,23-09-2025 13:05,BOM,23-09-2025 13:05,QP1546,India,India,13,15,TRUE,FALSE,13,Domestic,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,departure,QP,Akasa Air,,,23-09-2025 15:18,VNS,23-09-2025 15:35,23-09-2025 13:25,16,23-09-2025 13:10,BOM,23-09-2025 13:10,QP1498,India,India,13,15,TRUE,FALSE,16,Domestic,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,departure,VS,Virgin Atlantic,,,23-09-2025 14:57,KNU,23-09-2025 15:20,23-09-2025 13:12,2,23-09-2025 13:10,BOM,23-09-2025 13:10,VS8582,India,India,13,15,TRUE,FALSE,2,Domestic,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,departure,6E,IndiGo,,,23-09-2025 14:57,KNU,23-09-2025 15:20,23-09-2025 13:12,2,23-09-2025 13:10,BOM,23-09-2025 13:10,6E824,India,India,13,15,TRUE,FALSE,2,Domestic,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,departure,AI,Air India,,,23-09-2025 14:38,IXE,23-09-2025 15:00,23-09-2025 13:22,8,23-09-2025 13:07,BOM,23-09-2025 13:15,AI9669,India,India,13,15,TRUE,FALSE,8,Domestic,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,departure,IX,Air India Express,,,23-09-2025 14:38,IXE,23-09-2025 15:00,23-09-2025 13:22,8,23-09-2025 13:07,BOM,23-09-2025 13:15,IX2546,India,India,13,15,TRUE,FALSE,8,Domestic,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,departure,AI,Air India,,12,23-09-2025 16:12,CCU,23-09-2025 16:00,23-09-2025 13:52,28,23-09-2025 13:36,BOM,23-09-2025 13:25,AI179,India,India,13,16,TRUE,TRUE,40,Domestic,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,departure,VS,Virgin Atlantic,,,23-09-2025 15:44,IXR,23-09-2025 16:00,23-09-2025 13:44,19,23-09-2025 13:25,BOM,23-09-2025 13:25,VS8576,India,India,13,16,TRUE,FALSE,19,Domestic,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,departure,6E,IndiGo,,,23-09-2025 15:44,IXR,23-09-2025 16:00,23-09-2025 13:44,19,23-09-2025 13:25,BOM,23-09-2025 13:25,6E831,India,India,13,16,TRUE,FALSE,19,Domestic,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,departure,AI,Air India,,,23-09-2025 14:40,SHJ,23-09-2025 15:05,23-09-2025 13:42,13,23-09-2025 13:29,BOM,23-09-2025 13:30,AI9171,India,United Arab Emirates,13,15,TRUE,FALSE,13,International,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,departure,IX,Air India Express,,,23-09-2025 14:40,SHJ,23-09-2025 15:05,23-09-2025 13:42,13,23-09-2025 13:29,BOM,23-09-2025 13:30,IX251,India,United Arab Emirates,13,15,TRUE,FALSE,13,International,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,departure,ET,Ethiopian Airlines,,19,23-09-2025 15:48,MAA,23-09-2025 15:30,23-09-2025 14:10,36,23-09-2025 13:48,BOM,23-09-2025 13:35,ET4406,India,India,13,15,TRUE,TRUE,55,Domestic,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,departure,AI,Air India,,19,23-09-2025 15:48,MAA,23-09-2025 15:30,23-09-2025 14:10,36,23-09-2025 13:48,BOM,23-09-2025 13:35,AI2615,India,India,13,15,TRUE,TRUE,55,Domestic,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,departure,QP,Akasa Air,,,23-09-2025 17:05,GAU,23-09-2025 17:05,23-09-2025 14:08,34,23-09-2025 13:35,BOM,23-09-2025 13:35,QP1503,India,India,13,17,TRUE,FALSE,34,Domestic,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,departure,JL,Jet Linx Aviation,,,23-09-2025 15:20,DEL,23-09-2025 16:00,23-09-2025 13:38,4,23-09-2025 13:23,BOM,23-09-2025 13:35,JL9264,India,India,13,16,TRUE,FALSE,4,Domestic,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,departure,QF,Qantas,,,23-09-2025 15:20,DEL,23-09-2025 16:00,23-09-2025 13:38,4,23-09-2025 13:23,BOM,23-09-2025 13:35,QF5274,India,India,13,16,TRUE,FALSE,4,Domestic,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,departure,VS,Virgin Atlantic,,,23-09-2025 15:20,DEL,23-09-2025 16:00,23-09-2025 13:38,4,23-09-2025 13:23,BOM,23-09-2025 13:35,VS8524,India,India,13,16,TRUE,FALSE,4,Domestic,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,departure,6E,IndiGo,,,23-09-2025 15:20,DEL,23-09-2025 16:00,23-09-2025 13:38,4,23-09-2025 13:23,BOM,23-09-2025 13:35,6E615,India,India,13,16,TRUE,FALSE,4,Domestic,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,departure,6E,IndiGo,,,23-09-2025 15:14,IXM,23-09-2025 15:55,23-09-2025 13:33,,23-09-2025 13:35,BOM,23-09-2025 13:40,6E2528,India,India,13,15,FALSE,FALSE,0,Domestic,,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,departure,VS,Virgin Atlantic,,,23-09-2025 15:57,SXR,23-09-2025 16:40,23-09-2025 13:45,1,23-09-2025 13:40,BOM,23-09-2025 13:45,VS8606,India,India,13,16,TRUE,FALSE,1,Domestic,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,departure,6E,IndiGo,,,23-09-2025 15:57,SXR,23-09-2025 16:40,23-09-2025 13:45,1,23-09-2025 13:40,BOM,23-09-2025 13:45,6.00E+214,India,India,13,16,TRUE,FALSE,1,Domestic,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,departure,VS,Virgin Atlantic,,,23-09-2025 15:52,MAA,23-09-2025 16:00,23-09-2025 14:16,31,23-09-2025 14:05,BOM,23-09-2025 13:45,VS8596,India,India,13,16,TRUE,FALSE,31,Domestic,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,departure,6E,IndiGo,,,23-09-2025 15:52,MAA,23-09-2025 16:00,23-09-2025 14:16,31,23-09-2025 14:05,BOM,23-09-2025 13:45,6E5337,India,India,13,16,TRUE,FALSE,31,Domestic,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,departure,SQ,Singapore Airlines,,,23-09-2025 16:22,CCU,23-09-2025 16:50,23-09-2025 13:58,9,23-09-2025 13:41,BOM,23-09-2025 13:50,SQ4853,India,India,13,16,TRUE,FALSE,9,Domestic,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,departure,AI,Air India,,,23-09-2025 16:22,CCU,23-09-2025 16:50,23-09-2025 13:58,9,23-09-2025 13:41,BOM,23-09-2025 13:50,AI2773,India,India,13,16,TRUE,FALSE,9,Domestic,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,departure,EY,Etihad Airways,,,23-09-2025 14:59,AUH,23-09-2025 15:35,23-09-2025 13:59,10,23-09-2025 14:15,BOM,23-09-2025 13:50,EY203,India,United Arab Emirates,13,15,TRUE,FALSE,10,International,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
unknown,departure,9I,Alliance Air,,,,DIU,23-09-2025 14:55,,,,BOM,23-09-2025 13:50,9I623,India,India,13,14,FALSE,FALSE,0,Domestic,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
active,departure,JL,Jet Linx Aviation,,,23-09-2025 15:23,BLR,23-09-2025 16:05,23-09-2025 14:05,5,23-09-2025 13:42,BOM,23-09-2025 14:00,JL9762,India,India,14,16,TRUE,FALSE,5,Domestic,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,departure,QF,Qantas,,,23-09-2025 15:23,BLR,23-09-2025 16:05,23-09-2025 14:05,5,23-09-2025 13:42,BOM,23-09-2025 14:00,QF5052,India,India,14,16,TRUE,FALSE,5,Domestic,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,departure,VS,Virgin Atlantic,,,23-09-2025 15:23,BLR,23-09-2025 16:05,23-09-2025 14:05,5,23-09-2025 13:42,BOM,23-09-2025 14:00,VS8503,India,India,14,16,TRUE,FALSE,5,Domestic,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,departure,6E,IndiGo,,,23-09-2025 15:23,BLR,23-09-2025 16:05,23-09-2025 14:05,5,23-09-2025 13:42,BOM,23-09-2025 14:00,6E5382,India,India,14,16,TRUE,FALSE,5,Domestic,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,departure,BA,British Airways,,,23-09-2025 15:04,GOI,23-09-2025 15:25,23-09-2025 14:19,10,23-09-2025 14:00,BOM,23-09-2025 14:10,BA8014,India,India,14,15,TRUE,FALSE,10,Domestic,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,departure,VS,Virgin Atlantic,,,23-09-2025 15:04,GOI,23-09-2025 15:25,23-09-2025 14:19,10,23-09-2025 14:00,BOM,23-09-2025 14:10,VS8545,India,India,14,15,TRUE,FALSE,10,Domestic,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,departure,6E,IndiGo,,,23-09-2025 15:04,GOI,23-09-2025 15:25,23-09-2025 14:19,10,23-09-2025 14:00,BOM,23-09-2025 14:10,6E5141,India,India,14,15,TRUE,FALSE,10,Domestic,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,departure,AI,Air India,,,23-09-2025 15:35,UDR,23-09-2025 16:00,23-09-2025 14:34,9,23-09-2025 14:22,BOM,23-09-2025 14:25,AI2595,India,India,14,16,TRUE,FALSE,9,Domestic,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,departure,QP,Akasa Air,,,23-09-2025 16:35,LKO,23-09-2025 16:50,23-09-2025 14:48,13,23-09-2025 14:35,BOM,23-09-2025 14:35,QP1451,India,India,14,16,TRUE,FALSE,13,Domestic,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,departure,AI,Air India,,,,DEL,23-09-2025 16:55,,40,23-09-2025 15:20,BOM,23-09-2025 14:40,AI2944,India,India,14,16,TRUE,FALSE,40,Domestic,,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
active,departure,BA,British Airways,,,23-09-2025 16:01,NAG,23-09-2025 16:15,23-09-2025 14:51,12,23-09-2025 14:32,BOM,23-09-2025 14:40,BA7945,India,India,14,16,TRUE,FALSE,12,Domestic,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,departure,VS,Virgin Atlantic,,,23-09-2025 16:01,NAG,23-09-2025 16:15,23-09-2025 14:51,12,23-09-2025 14:32,BOM,23-09-2025 14:40,VS8599,India,India,14,16,TRUE,FALSE,12,Domestic,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,departure,6E,IndiGo,,,23-09-2025 16:01,NAG,23-09-2025 16:15,23-09-2025 14:51,12,23-09-2025 14:32,BOM,23-09-2025 14:40,6E6802,India,India,14,16,TRUE,FALSE,12,Domestic,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,departure,AI,Air India,,,23-09-2025 16:59,IXC,23-09-2025 17:15,23-09-2025 15:04,20,23-09-2025 14:47,BOM,23-09-2025 14:45,AI2659,India,India,14,17,TRUE,FALSE,20,Domestic,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,departure,6E,IndiGo,,,23-09-2025 15:43,HBX,23-09-2025 16:00,23-09-2025 14:50,6,23-09-2025 14:40,BOM,23-09-2025 14:45,6E736,India,India,14,16,TRUE,FALSE,6,Domestic,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,departure,OV,SalamAir,,,23-09-2025 15:37,MCT,23-09-2025 16:05,23-09-2025 14:59,10,23-09-2025 14:43,BOM,23-09-2025 14:50,OV8020,India,Oman,14,16,TRUE,FALSE,10,International,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,departure,WY,Oman Air,,,23-09-2025 15:37,MCT,23-09-2025 16:05,23-09-2025 14:59,10,23-09-2025 14:43,BOM,23-09-2025 14:50,WY204,India,Oman,14,16,TRUE,FALSE,10,International,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,departure,ET,Ethiopian Airlines,,1,23-09-2025 16:31,HYD,23-09-2025 16:30,23-09-2025 15:22,23,23-09-2025 14:59,BOM,23-09-2025 15:00,ET1223,India,India,15,16,TRUE,TRUE,24,Domestic,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,departure,SQ,Singapore Airlines,,1,23-09-2025 16:31,HYD,23-09-2025 16:30,23-09-2025 15:22,23,23-09-2025 14:59,BOM,23-09-2025 15:00,SQ4860,India,India,15,16,TRUE,TRUE,24,Domestic,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,departure,AI,Air India,,1,23-09-2025 16:31,HYD,23-09-2025 16:30,23-09-2025 15:22,23,23-09-2025 14:59,BOM,23-09-2025 15:00,AI2446,India,India,15,16,TRUE,TRUE,24,Domestic,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,departure,SG,SpiceJet,,,23-09-2025 16:52,VNS,23-09-2025 17:15,23-09-2025 15:03,4,23-09-2025 14:46,BOM,23-09-2025 15:00,SG715,India,India,15,17,TRUE,FALSE,4,Domestic,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,departure,6E,IndiGo,,,,GOP,23-09-2025 17:20,,40,23-09-2025 15:40,BOM,23-09-2025 15:00,6E5186,India,India,15,17,TRUE,FALSE,40,Domestic,,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
active,departure,BA,British Airways,,,23-09-2025 16:54,DEL,23-09-2025 17:15,23-09-2025 15:09,10,23-09-2025 14:55,BOM,23-09-2025 15:00,BA8775,India,India,15,17,TRUE,FALSE,10,Domestic,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,departure,JL,Jet Linx Aviation,,,23-09-2025 16:54,DEL,23-09-2025 17:15,23-09-2025 15:09,10,23-09-2025 14:55,BOM,23-09-2025 15:00,JL9004,India,India,15,17,TRUE,FALSE,10,Domestic,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,departure,QF,Qantas,,,23-09-2025 16:54,DEL,23-09-2025 17:15,23-09-2025 15:09,10,23-09-2025 14:55,BOM,23-09-2025 15:00,QF5304,India,India,15,17,TRUE,FALSE,10,Domestic,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,departure,VS,Virgin Atlantic,,,23-09-2025 16:54,DEL,23-09-2025 17:15,23-09-2025 15:09,10,23-09-2025 14:55,BOM,23-09-2025 15:00,VS8529,India,India,15,17,TRUE,FALSE,10,Domestic,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,departure,6E,IndiGo,,,23-09-2025 16:54,DEL,23-09-2025 17:15,23-09-2025 15:09,10,23-09-2025 14:55,BOM,23-09-2025 15:00,6E6704,India,India,15,17,TRUE,FALSE,10,Domestic,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,departure,BA,British Airways,,,23-09-2025 16:33,CCJ,23-09-2025 17:00,23-09-2025 15:07,7,23-09-2025 14:55,BOM,23-09-2025 15:00,BA7927,India,India,15,17,TRUE,FALSE,7,Domestic,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,departure,6E,IndiGo,,,23-09-2025 16:33,CCJ,23-09-2025 17:00,23-09-2025 15:07,7,23-09-2025 14:55,BOM,23-09-2025 15:00,6E6931,India,India,15,17,TRUE,FALSE,7,Domestic,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,departure,AI,Air India,,11,23-09-2025 16:31,AMD,23-09-2025 16:20,23-09-2025 15:37,32,23-09-2025 15:11,BOM,23-09-2025 15:05,AI2513,India,India,15,16,TRUE,TRUE,43,Domestic,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,departure,VS,Virgin Atlantic,,,,CCU,23-09-2025 17:50,,170,23-09-2025 17:55,BOM,23-09-2025 15:05,VS8511,India,India,15,17,TRUE,FALSE,170,Domestic,,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
active,departure,6E,IndiGo,,,,CCU,23-09-2025 17:50,,170,23-09-2025 17:55,BOM,23-09-2025 15:05,6E5354,India,India,15,17,TRUE,FALSE,170,Domestic,,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
active,departure,SQ,Singapore Airlines,,,23-09-2025 19:57,LHR,23-09-2025 20:20,23-09-2025 15:26,17,23-09-2025 15:20,BOM,23-09-2025 15:10,SQ4927,India,United Kingdom,15,20,TRUE,FALSE,17,International,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,departure,AI,Air India,,,23-09-2025 19:57,LHR,23-09-2025 20:20,23-09-2025 15:26,17,23-09-2025 15:20,BOM,23-09-2025 15:10,AI131,India,United Kingdom,15,20,TRUE,FALSE,17,International,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,departure,SQ,Singapore Airlines,,,23-09-2025 17:05,DEL,23-09-2025 17:25,23-09-2025 15:21,11,23-09-2025 15:02,BOM,23-09-2025 15:10,SQ4862,India,India,15,17,TRUE,FALSE,11,Domestic,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,departure,AI,Air India,,,23-09-2025 17:05,DEL,23-09-2025 17:25,23-09-2025 15:21,11,23-09-2025 15:02,BOM,23-09-2025 15:10,AI2442,India,India,15,17,TRUE,FALSE,11,Domestic,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,departure,JL,Jet Linx Aviation,,,23-09-2025 16:52,BLR,23-09-2025 17:15,23-09-2025 15:34,19,23-09-2025 15:05,BOM,23-09-2025 15:15,JL9764,India,India,15,17,TRUE,FALSE,19,Domestic,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,departure,QF,Qantas,,,23-09-2025 16:52,BLR,23-09-2025 17:15,23-09-2025 15:34,19,23-09-2025 15:05,BOM,23-09-2025 15:15,QF5072,India,India,15,17,TRUE,FALSE,19,Domestic,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,departure,VS,Virgin Atlantic,,,23-09-2025 16:52,BLR,23-09-2025 17:15,23-09-2025 15:34,19,23-09-2025 15:05,BOM,23-09-2025 15:15,VS8499,India,India,15,17,TRUE,FALSE,19,Domestic,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,departure,6E,IndiGo,,,23-09-2025 16:52,BLR,23-09-2025 17:15,23-09-2025 15:34,19,23-09-2025 15:05,BOM,23-09-2025 15:15,6E5071,India,India,15,17,TRUE,FALSE,19,Domestic,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,departure,BA,British Airways,,,23-09-2025 16:13,AMD,23-09-2025 16:35,23-09-2025 15:28,13,23-09-2025 15:03,BOM,23-09-2025 15:15,BA8005,India,India,15,16,TRUE,FALSE,13,Domestic,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,departure,TK,Turkish Airlines,,,23-09-2025 16:13,AMD,23-09-2025 16:35,23-09-2025 15:28,13,23-09-2025 15:03,BOM,23-09-2025 15:15,TK4669,India,India,15,16,TRUE,FALSE,13,Domestic,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,departure,VS,Virgin Atlantic,,,23-09-2025 16:13,AMD,23-09-2025 16:35,23-09-2025 15:28,13,23-09-2025 15:03,BOM,23-09-2025 15:15,VS8476,India,India,15,16,TRUE,FALSE,13,Domestic,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,departure,6E,IndiGo,,,23-09-2025 16:13,AMD,23-09-2025 16:35,23-09-2025 15:28,13,23-09-2025 15:03,BOM,23-09-2025 15:15,6E5201,India,India,15,16,TRUE,FALSE,13,Domestic,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,departure,SQ,Singapore Airlines,,,23-09-2025 17:07,BLR,23-09-2025 17:25,23-09-2025 15:47,27,23-09-2025 15:20,BOM,23-09-2025 15:20,SQ4873,India,India,15,17,TRUE,FALSE,27,Domestic,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,departure,AI,Air India,,,23-09-2025 17:07,BLR,23-09-2025 17:25,23-09-2025 15:47,27,23-09-2025 15:20,BOM,23-09-2025 15:20,AI2853,India,India,15,17,TRUE,FALSE,27,Domestic,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
active,departure,BA,British Airways,,,23-09-2025 16:39,HYD,23-09-2025 16:50,23-09-2025 15:35,15,23-09-2025 15:15,BOM,23-09-2025 15:20,BA8789,India,India,15,16,TRUE,FALSE,15,Domestic,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
